X Y Z F R I
1.8 -1.5 0 1.15467 0.612752 -0.978672
1.8 -1.4 0 1.28456 0.529353 -1.17041
1.8 -1.3 0 1.30949 0.35437 -1.26063
1.8 -1.2 0 1.2555 0.172643 -1.24357
1.8 -1.1 0 1.15287 0.0231737 -1.15264
1.8 -1 0 1.01156 -0.0831286 -1.00813
1.8 -0.9 0 0.834371 -0.128764 -0.824375
1.8 -0.8 0 0.643875 -0.0996532 -0.636117
1.8 -0.7 0 0.487174 -0.0158158 -0.486917
1.8 -0.6 0 0.397555 0.0717254 -0.391031
1.8 -0.5 0 0.342151 0.119724 -0.32052
1.8 -0.4 0 0.264121 0.122409 -0.234043
1.8 -0.3 0 0.154862 0.103865 -0.114866
1.8 -0.2 0 0.0906013 0.0890219 0.0168436
1.8 -0.1 0 0.14731 0.0849807 0.120326
1.8 6.38378e-16 0 0.180811 0.0852306 0.159463
1.8 0.1 0 0.14731 0.0849807 0.120326
1.8 0.2 0 0.0906013 0.0890219 0.0168436
1.8 0.3 0 0.154862 0.103865 -0.114866
1.8 0.4 0 0.264121 0.122409 -0.234043
1.8 0.5 0 0.342151 0.119724 -0.32052
1.8 0.6 0 0.397555 0.0717254 -0.391031
1.8 0.7 0 0.487174 -0.0158158 -0.486917
1.8 0.8 0 0.643875 -0.0996532 -0.636117
1.8 0.9 0 0.834371 -0.128764 -0.824375
1.8 1 0 1.01156 -0.0831286 -1.00813
1.8 1.1 0 1.15287 0.0231737 -1.15264
1.8 1.2 0 1.2555 0.172643 -1.24357
1.8 1.3 0 1.30949 0.35437 -1.26063
1.8 1.4 0 1.28456 0.529353 -1.17041
1.8 1.5 0 1.15467 0.612752 -0.978672
1.8 1.6 0 0.946098 0.536993 -0.778935
1.8 1.7 0 0.781708 0.342338 -0.70276
1.8 1.8 0 0.815757 0.170128 -0.797819
1.8 1.9 0 0.985057 0.140984 -0.974916
1.9 -2 0 1.09515 1.04848 0.316305
1.9 -1.9 0 0.930122 0.903351 0.22155
1.9 -1.8 0 0.778546 0.724563 0.284856
1.9 -1.7 0 0.811797 0.658054 0.475373
1.9 -1.6 0 1.00426 0.76109 0.655197
1.9 -1.5 0 1.19111 0.959408 0.705893
1.9 -1.4 0 1.29025 1.13301 0.617286
1.9 -1.3 0 1.29939 1.21682 0.455804
1.9 -1.2 0 1.24425 1.21168 0.282829
1.9 -1.1 0 1.14114 1.13411 0.126471
1.9 -1 0 0.99263 0.992595 0.00835767
1.9 -0.9 0 0.809173 0.808023 -0.0431215
1.9 -0.8 0 0.625574 0.625315 -0.0180153
1.9 -0.7 0 0.489182 0.486231 0.0536456
1.9 -0.6 0 0.413123 0.395329 0.119939
1.9 -0.5 0 0.352209 0.320337 0.146407
1.9 -0.4 0 0.262619 0.225064 0.135333
1.9 -0.3 0 0.150076 0.100416 0.111533
1.9 -0.2 0 0.100651 -0.0307475 0.0958391
1.9 -0.1 0 0.159748 -0.1307 0.0918527
1.9 6.38378e-16 0 0.191561 -0.167969 0.0920967
1.9 0.1 0 0.159748 -0.1307 0.0918527
1.9 0.2 0 0.100651 -0.0307475 0.0958391
1.9 0.3 0 0.150076 0.100416 0.111533
1.9 0.4 0 0.262619 0.225064 0.135333
1.9 0.5 0 0.352209 0.320337 0.146407
1.9 0.6 0 0.413123 0.395329 0.119939
1.9 0.7 0 0.489182 0.486231 0.0536456
1.9 0.8 0 0.625574 0.625315 -0.0180153
1.9 0.9 0 0.809173 0.808023 -0.0431215
1.9 1 0 0.99263 0.992595 0.00835767
1.9 1.1 0 1.14114 1.13411 0.126471
1.9 1.2 0 1.24425 1.21168 0.282829
1.9 1.3 0 1.29939 1.21682 0.455804
1.9 1.4 0 1.29025 1.13301 0.617286
1.9 1.5 0 1.19111 0.959408 0.705893
1.9 1.6 0 1.00426 0.76109 0.655197
1.9 1.7 0 0.811797 0.658054 0.475373
1.9 1.8 0 0.778546 0.724563 0.284856
1.9 1.9 0 0.930122 0.903351 0.22155
